age_range,bmi_grade,gender,ability,sports_step,recommend_rank,ex_recommend
10대,1단계비만,M,참가증,마무리운동,1,복식호흡
10대,1단계비만,M,참가증,마무리운동,2,온 몸 뻗어주기
10대,1단계비만,M,참가증,마무리운동,3,정적 스트레칭  루틴프로그램
10대,1단계비만,M,참가증,마무리운동,4,모관운동
10대,1단계비만,M,참가증,마무리운동,5,짝 스트레칭  루틴프로그램
10대,1단계비만,M,1등급,본운동,1,맨몸운동  루틴프로그램
10대,1단계비만,M,1등급,본운동,2,조깅
10대,1단계비만,M,1등급,본운동,3,줄넘기 운동
10대,1단계비만,M,1등급,본운동,4,버피 테스트
10대,1단계비만,M,1등급,본운동,5,자전거타기
10대,1단계비만,M,1등급,준비운동,1,동적 스트레칭 루틴프로그램
10대,1단계비만,M,1등급,준비운동,2,몸통 비틀기
10대,1단계비만,M,1등급,준비운동,3,목 돌리기
10대,1단계비만,M,1등급,준비운동,4,정적 스트레칭  루틴프로그램
10대,1단계비만,M,1등급,준비운동,5,팔 벌려 뛰기
10대,1단계비만,M,1등급,마무리운동,1,온 몸 뻗어주기
10대,1단계비만,M,1등급,마무리운동,2,정적 스트레칭  루틴프로그램
10대,1단계비만,M,1등급,마무리운동,3,복식호흡
10대,1단계비만,M,1등급,마무리운동,4,짝 스트레칭  루틴프로그램
10대,1단계비만,M,1등급,마무리운동,5,동적 스트레칭 루틴프로그램
10대,1단계비만,M,2등급,본운동,1,맨몸운동  루틴프로그램
10대,1단계비만,M,2등급,본운동,2,조깅
10대,1단계비만,M,2등급,본운동,3,줄넘기 운동
10대,1단계비만,M,2등급,본운동,4,버피 테스트
10대,1단계비만,M,2등급,본운동,5,자전거타기
10대,1단계비만,M,2등급,준비운동,1,동적 스트레칭 루틴프로그램
10대,1단계비만,M,2등급,준비운동,2,몸통 비틀기
10대,1단계비만,M,2등급,준비운동,3,목 돌리기
10대,1단계비만,M,2등급,준비운동,4,양발 벌려 무릎 밀어내기
10대,1단계비만,M,2등급,준비운동,5,정적 스트레칭  루틴프로그램
10대,1단계비만,M,2등급,마무리운동,1,정적 스트레칭  루틴프로그램
10대,1단계비만,M,2등급,마무리운동,2,온 몸 뻗어주기
10대,1단계비만,M,2등급,마무리운동,3,복식호흡
10대,1단계비만,M,2등급,마무리운동,4,동적 스트레칭 루틴프로그램
10대,1단계비만,M,2등급,마무리운동,5,짝 스트레칭  루틴프로그램
10대,1단계비만,M,3등급,본운동,1,맨몸운동  루틴프로그램
10대,1단계비만,M,3등급,본운동,2,줄넘기 운동
10대,1단계비만,M,3등급,본운동,3,조깅
10대,1단계비만,M,3등급,본운동,4,버피 테스트
10대,1단계비만,M,3등급,본운동,5,자전거타기
10대,1단계비만,M,3등급,준비운동,1,동적 스트레칭 루틴프로그램
10대,1단계비만,M,3등급,준비운동,2,목 돌리기
10대,1단계비만,M,3등급,준비운동,3,몸통 비틀기
10대,1단계비만,M,3등급,준비운동,4,양발 벌려 무릎 밀어내기
10대,1단계비만,M,3등급,준비운동,5,시소우
10대,1단계비만,M,3등급,마무리운동,1,정적 스트레칭  루틴프로그램
10대,1단계비만,M,3등급,마무리운동,2,복식호흡
10대,1단계비만,M,3등급,마무리운동,3,온 몸 뻗어주기
10대,1단계비만,M,3등급,마무리운동,4,짝 스트레칭  루틴프로그램
10대,1단계비만,M,3등급,마무리운동,5,동적 스트레칭 루틴프로그램
10대,2단계비만,F,참가증,본운동,1,줄넘기 운동
10대,2단계비만,F,참가증,본운동,2,자전거타기
10대,2단계비만,F,참가증,본운동,3,수영
10대,2단계비만,F,참가증,본운동,4,앉았다 일어서기
10대,2단계비만,F,참가증,본운동,5,전완대고 버티기
10대,2단계비만,F,참가증,준비운동,1,동적 스트레칭 루틴프로그램
10대,2단계비만,F,참가증,준비운동,2,몸통 비틀기
10대,2단계비만,F,참가증,준비운동,3,목 돌리기
10대,2단계비만,F,참가증,준비운동,4,시소우
10대,2단계비만,F,참가증,준비운동,5,팔꿈치 원 그리기
10대,2단계비만,F,참가증,마무리운동,1,정적 스트레칭  루틴프로그램
10대,2단계비만,F,참가증,마무리운동,2,복식호흡
10대,2단계비만,F,참가증,마무리운동,3,온 몸 뻗어주기
10대,2단계비만,F,참가증,마무리운동,4,모관운동
10대,2단계비만,F,참가증,마무리운동,5,짝 스트레칭  루틴프로그램
10대,2단계비만,F,1등급,본운동,1,줄넘기 운동
10대,2단계비만,F,1등급,본운동,2,맨몸운동  루틴프로그램
10대,2단계비만,F,1등급,본운동,3,버피 테스트
10대,2단계비만,F,1등급,본운동,4,앉았다 일어서기
10대,2단계비만,F,1등급,본운동,5,전완대고 버티기
10대,2단계비만,F,1등급,준비운동,1,동적 스트레칭 루틴프로그램
10대,2단계비만,F,1등급,준비운동,2,몸통 비틀기
10대,2단계비만,F,1등급,준비운동,3,팔 벌려 뛰기
10대,2단계비만,F,1등급,준비운동,4,정적 스트레칭  루틴프로그램
10대,2단계비만,F,1등급,준비운동,5,목 돌리기
10대,2단계비만,F,1등급,마무리운동,1,정적 스트레칭  루틴프로그램
10대,2단계비만,F,1등급,마무리운동,2,온 몸 뻗어주기
10대,2단계비만,F,1등급,마무리운동,3,복식호흡
10대,2단계비만,F,1등급,마무리운동,4,짝 스트레칭  루틴프로그램
10대,2단계비만,F,1등급,마무리운동,5,동적 스트레칭 루틴프로그램
10대,2단계비만,F,2등급,본운동,1,줄넘기 운동
10대,2단계비만,F,2등급,본운동,2,맨몸운동  루틴프로그램
10대,2단계비만,F,2등급,본운동,3,버피 테스트
10대,2단계비만,F,2등급,본운동,4,자전거타기
10대,2단계비만,F,2등급,본운동,5,전완대고 버티기
10대,2단계비만,F,2등급,준비운동,1,동적 스트레칭 루틴프로그램
10대,2단계비만,F,2등급,준비운동,2,몸통 비틀기
10대,2단계비만,F,2등급,준비운동,3,팔 벌려 뛰기
10대,2단계비만,F,2등급,준비운동,4,정적 스트레칭  루틴프로그램
10대,2단계비만,F,2등급,준비운동,5,목 돌리기
10대,2단계비만,F,2등급,마무리운동,1,정적 스트레칭  루틴프로그램
10대,2단계비만,F,2등급,마무리운동,2,복식호흡
10대,2단계비만,F,2등급,마무리운동,3,온 몸 뻗어주기
10대,2단계비만,F,2등급,마무리운동,4,짝 스트레칭  루틴프로그램
10대,2단계비만,F,2등급,마무리운동,5,동적 스트레칭 루틴프로그램
10대,2단계비만,F,3등급,본운동,1,줄넘기 운동
10대,2단계비만,F,3등급,본운동,2,버피 테스트
10대,2단계비만,F,3등급,본운동,3,자전거타기
10대,2단계비만,F,3등급,본운동,4,전완대고 버티기
10대,2단계비만,F,3등급,본운동,5,맨몸운동  루틴프로그램
10대,2단계비만,F,3등급,준비운동,1,동적 스트레칭 루틴프로그램
10대,2단계비만,F,3등급,준비운동,2,몸통 비틀기
10대,2단계비만,F,3등급,준비운동,3,목 돌리기
10대,2단계비만,F,3등급,준비운동,4,정적 스트레칭  루틴프로그램
10대,2단계비만,F,3등급,준비운동,5,양발 벌려 무릎 밀어내기
10대,2단계비만,F,3등급,마무리운동,1,정적 스트레칭  루틴프로그램
10대,2단계비만,F,3등급,마무리운동,2,복식호흡
10대,2단계비만,F,3등급,마무리운동,3,온 몸 뻗어주기
10대,2단계비만,F,3등급,마무리운동,4,짝 스트레칭  루틴프로그램
10대,2단계비만,F,3등급,마무리운동,5,모관운동
10대,2단계비만,M,참가증,본운동,1,줄넘기 운동
10대,2단계비만,M,참가증,본운동,2,맨몸운동  루틴프로그램
10대,2단계비만,M,참가증,본운동,3,조깅
10대,2단계비만,M,참가증,본운동,4,자전거타기
10대,2단계비만,M,참가증,본운동,5,수영
10대,2단계비만,M,참가증,준비운동,1,동적 스트레칭 루틴프로그램
10대,2단계비만,M,참가증,준비운동,2,목 돌리기
10대,2단계비만,M,참가증,준비운동,3,몸통 비틀기
10대,2단계비만,M,참가증,준비운동,4,팔꿈치 원 그리기
10대,2단계비만,M,참가증,준비운동,5,시소우
10대,2단계비만,M,참가증,마무리운동,1,정적 스트레칭  루틴프로그램
10대,2단계비만,M,참가증,마무리운동,2,복식호흡
10대,2단계비만,M,참가증,마무리운동,3,온 몸 뻗어주기
10대,2단계비만,M,참가증,마무리운동,4,모관운동
10대,2단계비만,M,참가증,마무리운동,5,짝 스트레칭  루틴프로그램
10대,2단계비만,M,1등급,본운동,1,맨몸운동  루틴프로그램
10대,2단계비만,M,1등급,본운동,2,줄넘기 운동
10대,2단계비만,M,1등급,본운동,3,조깅
10대,2단계비만,M,1등급,본운동,4,버피 테스트
10대,2단계비만,M,1등급,본운동,5,앉았다 일어서기
10대,2단계비만,M,1등급,준비운동,1,동적 스트레칭 루틴프로그램
10대,2단계비만,M,1등급,준비운동,2,몸통 비틀기
10대,2단계비만,M,1등급,준비운동,3,목 돌리기
10대,2단계비만,M,1등급,준비운동,4,팔 벌려 뛰기
10대,2단계비만,M,1등급,준비운동,5,정적 스트레칭  루틴프로그램
10대,2단계비만,M,1등급,마무리운동,1,정적 스트레칭  루틴프로그램
10대,2단계비만,M,1등급,마무리운동,2,온 몸 뻗어주기
10대,2단계비만,M,1등급,마무리운동,3,복식호흡
10대,2단계비만,M,1등급,마무리운동,4,짝 스트레칭  루틴프로그램
10대,2단계비만,M,1등급,마무리운동,5,모관운동
10대,2단계비만,M,2등급,본운동,1,맨몸운동  루틴프로그램
10대,2단계비만,M,2등급,본운동,2,조깅
10대,2단계비만,M,2등급,본운동,3,줄넘기 운동
10대,2단계비만,M,2등급,본운동,4,자전거타기
10대,2단계비만,M,2등급,본운동,5,버피 테스트
10대,2단계비만,M,2등급,준비운동,1,동적 스트레칭 루틴프로그램
10대,2단계비만,M,2등급,준비운동,2,몸통 비틀기
10대,2단계비만,M,2등급,준비운동,3,목 돌리기
10대,2단계비만,M,2등급,준비운동,4,양발 벌려 무릎 밀어내기
10대,2단계비만,M,2등급,준비운동,5,팔꿈치 원 그리기
10대,2단계비만,M,2등급,마무리운동,1,정적 스트레칭  루틴프로그램
10대,2단계비만,M,2등급,마무리운동,2,온 몸 뻗어주기
10대,2단계비만,M,2등급,마무리운동,3,복식호흡
10대,2단계비만,M,2등급,마무리운동,4,모관운동
10대,2단계비만,M,2등급,마무리운동,5,동적 스트레칭 루틴프로그램
10대,2단계비만,M,3등급,본운동,1,맨몸운동  루틴프로그램
10대,2단계비만,M,3등급,본운동,2,자전거타기
10대,2단계비만,M,3등급,본운동,3,줄넘기 운동
10대,2단계비만,M,3등급,본운동,4,수영
10대,2단계비만,M,3등급,본운동,5,조깅
10대,2단계비만,M,3등급,준비운동,1,동적 스트레칭 루틴프로그램
10대,2단계비만,M,3등급,준비운동,2,목 돌리기
10대,2단계비만,M,3등급,준비운동,3,몸통 비틀기
10대,2단계비만,M,3등급,준비운동,4,양발 벌려 무릎 밀어내기
10대,2단계비만,M,3등급,준비운동,5,시소우
10대,2단계비만,M,3등급,마무리운동,1,정적 스트레칭  루틴프로그램
10대,2단계비만,M,3등급,마무리운동,2,복식호흡
10대,2단계비만,M,3등급,마무리운동,3,온 몸 뻗어주기
10대,2단계비만,M,3등급,마무리운동,4,모관운동
10대,2단계비만,M,3등급,마무리운동,5,짝 스트레칭  루틴프로그램
10대,3단계비만,F,참가증,본운동,1,줄넘기 운동
10대,3단계비만,F,참가증,본운동,2,맨몸운동  루틴프로그램
10대,3단계비만,F,참가증,본운동,3,조깅
10대,3단계비만,F,참가증,본운동,4,버피 테스트
10대,3단계비만,F,참가증,본운동,5,전완대고 버티기
10대,3단계비만,F,참가증,준비운동,1,동적 스트레칭 루틴프로그램
10대,3단계비만,F,참가증,준비운동,2,몸통 비틀기
10대,3단계비만,F,참가증,준비운동,3,팔꿈치 원 그리기
10대,3단계비만,F,참가증,준비운동,4,정적 스트레칭  루틴프로그램
10대,3단계비만,F,참가증,준비운동,5,목 돌리기
10대,3단계비만,F,참가증,마무리운동,1,복식호흡
10대,3단계비만,F,참가증,마무리운동,2,정적 스트레칭  루틴프로그램
10대,3단계비만,F,참가증,마무리운동,3,동적 스트레칭 루틴프로그램
10대,3단계비만,F,참가증,마무리운동,4,온 몸 뻗어주기
10대,3단계비만,F,참가증,마무리운동,5,모관운동
10대,3단계비만,F,1등급,본운동,1,맨몸운동  루틴프로그램
10대,3단계비만,F,1등급,본운동,2,줄넘기 운동
10대,3단계비만,F,1등급,본운동,3,조깅
10대,3단계비만,F,1등급,본운동,4,버피 테스트
10대,3단계비만,F,1등급,본운동,5,전완대고 버티기
10대,3단계비만,F,1등급,준비운동,1,몸통 비틀기
10대,3단계비만,F,1등급,준비운동,2,팔 벌려 뛰기
10대,3단계비만,F,1등급,준비운동,3,정적 스트레칭  루틴프로그램
10대,3단계비만,F,1등급,준비운동,4,동적 스트레칭 루틴프로그램
10대,3단계비만,F,1등급,준비운동,5,팔꿈치 원 그리기
10대,3단계비만,F,1등급,마무리운동,1,정적 스트레칭  루틴프로그램
10대,3단계비만,F,1등급,마무리운동,2,온 몸 뻗어주기
10대,3단계비만,F,1등급,마무리운동,3,복식호흡
10대,3단계비만,F,1등급,마무리운동,4,동적 스트레칭 루틴프로그램
10대,3단계비만,F,1등급,마무리운동,5,짝 스트레칭  루틴프로그램
10대,3단계비만,F,2등급,본운동,1,맨몸운동  루틴프로그램
10대,3단계비만,F,2등급,본운동,2,줄넘기 운동
10대,3단계비만,F,2등급,본운동,3,조깅
10대,3단계비만,F,2등급,본운동,4,버피 테스트
10대,3단계비만,F,2등급,본운동,5,전완대고 버티기
10대,3단계비만,F,2등급,준비운동,1,몸통 비틀기
10대,3단계비만,F,2등급,준비운동,2,팔 벌려 뛰기
10대,3단계비만,F,2등급,준비운동,3,정적 스트레칭  루틴프로그램
10대,3단계비만,F,2등급,준비운동,4,팔꿈치 원 그리기
10대,3단계비만,F,2등급,준비운동,5,양발 벌려 무릎 밀어내기
10대,3단계비만,F,2등급,마무리운동,1,정적 스트레칭  루틴프로그램
10대,3단계비만,F,2등급,마무리운동,2,복식호흡
10대,3단계비만,F,2등급,마무리운동,3,동적 스트레칭 루틴프로그램
10대,3단계비만,F,2등급,마무리운동,4,온 몸 뻗어주기
10대,3단계비만,F,2등급,마무리운동,5,짝 스트레칭  루틴프로그램
10대,3단계비만,F,3등급,본운동,1,맨몸운동  루틴프로그램
10대,3단계비만,F,3등급,본운동,2,줄넘기 운동
10대,3단계비만,F,3등급,본운동,3,조깅
10대,3단계비만,F,3등급,본운동,4,버피 테스트
10대,3단계비만,F,3등급,본운동,5,전완대고 버티기
10대,3단계비만,F,3등급,준비운동,1,몸통 비틀기
10대,3단계비만,F,3등급,준비운동,2,양발 벌려 무릎 밀어내기
10대,3단계비만,F,3등급,준비운동,3,정적 스트레칭  루틴프로그램
10대,3단계비만,F,3등급,준비운동,4,팔 벌려 뛰기
